img_pair,is_related
face05508.jpg-face01210.jpg,0.004221015144139528
face05750.jpg-face00898.jpg,0.8156927824020386
face05820.jpg-face03938.jpg,0.8686180114746094
face02104.jpg-face01172.jpg,0.9736895561218262
face02428.jpg-face05611.jpg,0.601121187210083
face01219.jpg-face00274.jpg,0.0023900752421468496
face04262.jpg-face00555.jpg,0.581701934337616
face03697.jpg-face01892.jpg,0.3652949035167694
face03524.jpg-face00319.jpg,0.17139343917369843
face03410.jpg-face05368.jpg,0.009569653309881687
face00292.jpg-face06004.jpg,0.04590224474668503
face00353.jpg-face01203.jpg,0.6071099042892456
face03140.jpg-face05223.jpg,0.6799620389938354
face02915.jpg-face03312.jpg,0.9371795654296875
face03012.jpg-face04103.jpg,0.000373756600311026
face02240.jpg-face02336.jpg,0.956746518611908
face02131.jpg-face05209.jpg,0.7589253187179565
face04105.jpg-face01209.jpg,0.04431171715259552
face03565.jpg-face02509.jpg,0.7805343866348267
face02836.jpg-face01540.jpg,0.009412218816578388
face02832.jpg-face05386.jpg,0.4799794554710388
face02596.jpg-face02913.jpg,0.020165452733635902
face02231.jpg-face05835.jpg,0.37465721368789673
face00451.jpg-face03664.jpg,0.49250638484954834
face01644.jpg-face01682.jpg,0.11871778219938278
face03988.jpg-face03379.jpg,0.8164818286895752
face00908.jpg-face05944.jpg,0.06778601557016373
face05117.jpg-face03498.jpg,0.9008504748344421
face05466.jpg-face02942.jpg,0.3197917640209198
face01537.jpg-face00187.jpg,0.08573605865240097
face03609.jpg-face05219.jpg,0.005455637350678444
face04820.jpg-face04526.jpg,0.4780891537666321
face05963.jpg-face00176.jpg,0.6701817512512207
face04372.jpg-face03101.jpg,0.20051570236682892
face01496.jpg-face04980.jpg,0.6848797798156738
face04215.jpg-face01123.jpg,0.00022644088312517852
face02624.jpg-face05000.jpg,0.02176983654499054
face04434.jpg-face03376.jpg,0.09391041845083237
face03417.jpg-face03461.jpg,0.6077688932418823
face03142.jpg-face00593.jpg,0.5925473570823669
face00094.jpg-face04094.jpg,0.9082830548286438
face05700.jpg-face03910.jpg,8.619541040388867e-05
face03620.jpg-face03203.jpg,0.7680466175079346
face05074.jpg-face03806.jpg,0.13979804515838623
face03836.jpg-face05917.jpg,0.4727703332901001
face04495.jpg-face02846.jpg,0.8611236810684204
face01690.jpg-face01033.jpg,0.024469908326864243
face01766.jpg-face06057.jpg,0.00630651181563735
face04896.jpg-face01845.jpg,0.7144307494163513
face05468.jpg-face04688.jpg,0.03841806575655937
face00293.jpg-face02930.jpg,0.10297853499650955
face05980.jpg-face03965.jpg,0.03489245846867561
face02066.jpg-face01778.jpg,0.07899321615695953
face00710.jpg-face02119.jpg,0.03296154364943504
face03708.jpg-face06116.jpg,0.0009395040106028318
face01825.jpg-face04134.jpg,0.00014063289563637227
face00018.jpg-face03702.jpg,0.00981974322348833
face05351.jpg-face00003.jpg,0.0019216168439015746
face03438.jpg-face05696.jpg,0.928207278251648
face05666.jpg-face02015.jpg,0.013205314055085182
face05517.jpg-face02936.jpg,2.0591985503415344e-06
face03531.jpg-face01422.jpg,0.006002823356539011
face00762.jpg-face01849.jpg,0.03650980442762375
face00233.jpg-face01504.jpg,0.18463556468486786
face02171.jpg-face04218.jpg,0.28275197744369507
face01617.jpg-face00906.jpg,0.46624255180358887
face00656.jpg-face00790.jpg,8.93913529580459e-05
face01298.jpg-face03118.jpg,0.13789235055446625
face02603.jpg-face05437.jpg,0.519396960735321
face01623.jpg-face03582.jpg,0.9690525531768799
face00517.jpg-face04211.jpg,0.16229669749736786
face03682.jpg-face04838.jpg,0.00283432868309319
face05305.jpg-face02194.jpg,2.066294428004767e-06
face00841.jpg-face00906.jpg,0.4813166558742523
face05493.jpg-face02508.jpg,0.08935005217790604
face03948.jpg-face05516.jpg,0.2157045155763626
face05588.jpg-face00543.jpg,0.8510896563529968
face00810.jpg-face02910.jpg,0.00045248580863699317
face03021.jpg-face03627.jpg,0.0021056844852864742
face04971.jpg-face01655.jpg,0.00038581801345571876
face04719.jpg-face03788.jpg,0.27282318472862244
face03402.jpg-face04336.jpg,0.9666751623153687
face06068.jpg-face00384.jpg,0.33406519889831543
face04103.jpg-face01972.jpg,0.2281833440065384
face00331.jpg-face00411.jpg,0.0006616981117986143
face00854.jpg-face03592.jpg,0.28698310256004333
face03343.jpg-face02264.jpg,0.3179221451282501
face01959.jpg-face00060.jpg,0.2647167444229126
face02928.jpg-face05094.jpg,0.18072380125522614
face00224.jpg-face04154.jpg,0.6299722194671631
face00908.jpg-face05554.jpg,0.04370889812707901
face00575.jpg-face02530.jpg,0.9958943128585815
face00171.jpg-face02170.jpg,0.04392371326684952
face03640.jpg-face04729.jpg,0.34791213274002075
face00549.jpg-face01264.jpg,0.032886236906051636
face05053.jpg-face04330.jpg,0.042174000293016434
face00099.jpg-face01930.jpg,0.0029388736002147198
face04561.jpg-face00921.jpg,0.9412288665771484
face04380.jpg-face03551.jpg,1.8111297322320752e-05
face02137.jpg-face04891.jpg,0.7277388572692871
face01084.jpg-face02672.jpg,0.22048741579055786
face05050.jpg-face05970.jpg,0.6665555238723755
face04706.jpg-face04695.jpg,0.012596742250025272
face04537.jpg-face00012.jpg,0.34815713763237
face01741.jpg-face05524.jpg,0.0011545887682586908
face04312.jpg-face04329.jpg,0.20705842971801758
face05177.jpg-face03334.jpg,0.9950982928276062
face02753.jpg-face05441.jpg,0.05905134230852127
face01344.jpg-face03369.jpg,0.005100573878735304
face02149.jpg-face02687.jpg,0.026427719742059708
face01294.jpg-face05177.jpg,0.0004979599034413695
face02458.jpg-face01336.jpg,0.4913414418697357
face02952.jpg-face03460.jpg,0.19562062621116638
face04084.jpg-face03649.jpg,0.5663202404975891
face04886.jpg-face04348.jpg,0.422340452671051
face05409.jpg-face01611.jpg,0.32199570536613464
face04729.jpg-face05873.jpg,0.8665944337844849
face01135.jpg-face04142.jpg,0.8832541108131409
face05643.jpg-face02054.jpg,0.6238028407096863
face00246.jpg-face00533.jpg,0.043338797986507416
face00184.jpg-face03883.jpg,0.4589758515357971
face03162.jpg-face05807.jpg,0.9039584398269653
face02665.jpg-face04833.jpg,0.0032332283444702625
face04182.jpg-face04247.jpg,0.003274071728810668
face01373.jpg-face03206.jpg,0.16454067826271057
face02182.jpg-face05693.jpg,0.20802709460258484
face04815.jpg-face02817.jpg,0.7176494598388672
face02232.jpg-face02023.jpg,0.36649808287620544
face04181.jpg-face03377.jpg,0.005233768839389086
face03751.jpg-face00491.jpg,8.090763003565371e-05
face03172.jpg-face01103.jpg,0.0018165934598073363
face04223.jpg-face00321.jpg,0.8852847814559937
face01636.jpg-face02708.jpg,0.3809259831905365
face04882.jpg-face02975.jpg,0.6892189979553223
face05069.jpg-face00838.jpg,0.16205467283725739
face00416.jpg-face03271.jpg,0.8460127711296082
face02421.jpg-face03521.jpg,0.11507940292358398
face01495.jpg-face01144.jpg,0.023580122739076614
face02885.jpg-face01584.jpg,0.6674466729164124
face02160.jpg-face04381.jpg,0.08761230856180191
face02241.jpg-face00000.jpg,0.048937853425741196
face02523.jpg-face01136.jpg,0.16153085231781006
face04532.jpg-face04576.jpg,0.8820755481719971
face05166.jpg-face06064.jpg,0.520807683467865
face03163.jpg-face00319.jpg,0.7294749021530151
face03029.jpg-face04480.jpg,0.11391648650169373
face03790.jpg-face03510.jpg,0.3481527864933014
face02471.jpg-face00698.jpg,0.15921297669410706
face05246.jpg-face05506.jpg,3.2853513403097168e-06
face05271.jpg-face03437.jpg,0.6276801228523254
face04119.jpg-face01552.jpg,0.00803547352552414
face04521.jpg-face02631.jpg,0.17814579606056213
face04866.jpg-face01166.jpg,0.03269212692975998
face04643.jpg-face02121.jpg,0.9796862602233887
face01014.jpg-face06026.jpg,0.8464192748069763
face03134.jpg-face03427.jpg,0.4217715859413147
face04880.jpg-face00071.jpg,0.7104715704917908
face02511.jpg-face02449.jpg,0.0021862813737243414
face00523.jpg-face03920.jpg,0.66087406873703
face02202.jpg-face04657.jpg,0.7583147287368774
face05908.jpg-face05333.jpg,0.31711408495903015
face00674.jpg-face05535.jpg,0.022576073184609413
face03980.jpg-face05881.jpg,0.1242457777261734
face04373.jpg-face01543.jpg,0.027114706113934517
face04548.jpg-face04864.jpg,0.32359078526496887
face02837.jpg-face00091.jpg,0.055742207914590836
face03642.jpg-face03138.jpg,0.2979627549648285
face05375.jpg-face04674.jpg,0.6308210492134094
face00462.jpg-face03850.jpg,0.8534426689147949
face05093.jpg-face02275.jpg,0.19492366909980774
face05811.jpg-face05688.jpg,0.255781352519989
face02144.jpg-face00009.jpg,0.8812897801399231
face02666.jpg-face02812.jpg,0.03516331687569618
face02332.jpg-face01742.jpg,0.03239303454756737
face01561.jpg-face03482.jpg,0.00036651038681156933
face03118.jpg-face00850.jpg,0.46036624908447266
face04787.jpg-face01859.jpg,0.999193549156189
face05170.jpg-face01168.jpg,0.6930562257766724
face04795.jpg-face05335.jpg,0.2588632106781006
face00972.jpg-face03875.jpg,0.7748177647590637
face05755.jpg-face05840.jpg,0.9318121075630188
face05910.jpg-face01968.jpg,0.8047800660133362
face00868.jpg-face04194.jpg,0.23461487889289856
face02686.jpg-face05016.jpg,0.570734441280365
face00580.jpg-face06066.jpg,0.020275400951504707
face00188.jpg-face02431.jpg,0.36343082785606384
face01044.jpg-face05102.jpg,0.7402799725532532
face02534.jpg-face05093.jpg,0.923072338104248
face00666.jpg-face05219.jpg,0.00014539701805915684
face06049.jpg-face01221.jpg,0.9962590336799622
face02166.jpg-face04799.jpg,0.2574094831943512
face02929.jpg-face00584.jpg,0.02991819940507412
face03040.jpg-face03906.jpg,0.3454807698726654
face00470.jpg-face04136.jpg,0.21449002623558044
face04369.jpg-face04270.jpg,0.9333808422088623
face01348.jpg-face00460.jpg,0.8427541851997375
face00614.jpg-face05991.jpg,0.3644760251045227
face04927.jpg-face04160.jpg,0.2783116400241852
face00526.jpg-face00124.jpg,0.6155558228492737
face02449.jpg-face04633.jpg,0.6632384061813354
face00624.jpg-face00846.jpg,0.08963382244110107
face00069.jpg-face05108.jpg,0.011926066130399704
face03525.jpg-face03450.jpg,0.0059637343510985374
face05337.jpg-face01568.jpg,0.9089323878288269
face04706.jpg-face00311.jpg,0.00844690203666687
face03022.jpg-face03074.jpg,0.0017321336781606078
face02372.jpg-face01278.jpg,0.7139244079589844
face01124.jpg-face05159.jpg,0.002372155664488673
face02363.jpg-face01144.jpg,0.04716537147760391
face03575.jpg-face00546.jpg,0.002127386163920164
face04278.jpg-face02058.jpg,0.4920419156551361
face01474.jpg-face04456.jpg,0.05872625857591629
face03615.jpg-face01712.jpg,0.7681959867477417
face01752.jpg-face01874.jpg,0.11600227653980255
face04112.jpg-face03922.jpg,0.8341747522354126
face01984.jpg-face04998.jpg,0.8093597888946533
face02904.jpg-face03542.jpg,0.12453029304742813
face04057.jpg-face04801.jpg,0.5262734293937683
face00070.jpg-face01783.jpg,0.3007403314113617
face00616.jpg-face03400.jpg,0.6584818959236145
face01141.jpg-face00522.jpg,0.0775953158736229
face03878.jpg-face04272.jpg,0.0005644644843414426
face04936.jpg-face01426.jpg,0.0269866194576025
face05328.jpg-face04801.jpg,0.6794115304946899
face05362.jpg-face05614.jpg,0.006124783307313919
face01332.jpg-face02328.jpg,0.5133942365646362
face05875.jpg-face01411.jpg,0.9590946435928345
face04318.jpg-face02098.jpg,0.8635035157203674
face05591.jpg-face03190.jpg,0.12209361046552658
face02060.jpg-face05712.jpg,0.002723383018746972
face02516.jpg-face01089.jpg,0.16429518163204193
face01676.jpg-face04101.jpg,0.20821420848369598
face02223.jpg-face04484.jpg,0.48014530539512634
face01866.jpg-face00738.jpg,0.04876728728413582
face02365.jpg-face01798.jpg,0.5754965543746948
face02329.jpg-face00085.jpg,0.11519845575094223
face03730.jpg-face01116.jpg,0.4463997483253479
face02575.jpg-face03970.jpg,0.3463011085987091
face06094.jpg-face04102.jpg,0.112905353307724
face05155.jpg-face00442.jpg,0.7733405828475952
face00215.jpg-face00356.jpg,0.3222068250179291
face03772.jpg-face05944.jpg,0.04799465462565422
face02892.jpg-face00251.jpg,0.6862050294876099
face02002.jpg-face04817.jpg,0.07861074060201645
face00170.jpg-face04393.jpg,0.9636693596839905
face02371.jpg-face05924.jpg,0.04527316614985466
face02101.jpg-face00352.jpg,0.00025110444403253496
face03073.jpg-face05219.jpg,1.3286158718983643e-05
face00522.jpg-face02117.jpg,0.0764915943145752
face04548.jpg-face00607.jpg,0.25851312279701233
face05552.jpg-face04930.jpg,0.21287643909454346
face00616.jpg-face01865.jpg,0.0006717187934555113
face03734.jpg-face03669.jpg,0.44302886724472046
face02843.jpg-face00576.jpg,0.3469891846179962
face02125.jpg-face03557.jpg,0.1634543240070343
face01151.jpg-face02746.jpg,0.6208459138870239
face05483.jpg-face03233.jpg,0.7873029112815857
face01937.jpg-face05521.jpg,0.8807926177978516
face03690.jpg-face01819.jpg,0.7976166605949402
face05825.jpg-face01773.jpg,0.983439564704895
face01143.jpg-face04464.jpg,0.006904489826411009
face05041.jpg-face01773.jpg,0.023286059498786926
face01381.jpg-face01746.jpg,0.5422431826591492
face00493.jpg-face03685.jpg,0.6667404174804688
face02014.jpg-face02061.jpg,7.377919973805547e-05
face00464.jpg-face00432.jpg,0.0066023594699800014
face03147.jpg-face03183.jpg,0.33652588725090027
face04605.jpg-face04408.jpg,0.04123067483305931
face01298.jpg-face04885.jpg,0.6213312149047852
face02014.jpg-face03309.jpg,0.39922070503234863
face00429.jpg-face00819.jpg,0.5109239220619202
